36549	6.840638	1.377867	3
70218	10.571108	1.287786	1
11193	0.302055	0.732771	2
34761	10.559703	1.057628	3
43423	11.256550	0.366260	3
35160	1.812956	1.608914	1
8273	1.844940	0.726713	2
26042	9.635533	0.391734	3
3599	0.311163	1.602841	2
71814	8.100408	0.730132	1
4924	7.446643	1.611256	2
27707	8.383476	0.638956	3
59910	5.412504	0.228241	1
27711	10.370722	1.086620	3
12713	1.627552	0.581803	2
12817	3.720634	1.550094	2
18927	10.971306	0.382622	3
7781	6.496469	0.840241	2
29134	12.608051	1.671937	3
0	9.629182	0.579575	2
16527	1.044933	0.610780	2
11618	2.295906	1.591047	2
5979	2.108160	0.578226	2
41640	2.662201	1.333974	1
70396	7.070872	0.506552	1
14611	5.424102	0.581422	2
35455	11.207456	0.675482	3
32073	4.155820	0.861693	1
3166	2.607695	1.333585	2
66272	9.664064	0.085006	1
11873	0.628603	0.932416	2
4448	5.800673	1.676234	2
40854	12.230320	1.475733	3
3064	0.000000	0.627984	2
46245	4.617041	0.766271	1
40828	4.054015	0.227972	1
15733	12.608975	0.209199	3
36399	11.210598	0.695316	3
70973	6.642919	0.524345	1
35428	10.964832	1.009692	3
65698	7.469624	1.045205	1
49767	5.533586	0.647363	1
36682	11.870019	0.269174	3
77100	12.597178	0.905006	1
29734	8.626988	1.607471	3
14081	3.553227	1.386973	2
0	0.000000	0.429834	2
41323	11.793371	1.020160	3
9824	2.106464	1.497468	2
62890	2.652114	1.306445	1
6225	5.298398	0.151681	2
9081	0.000000	1.389918	2
49323	1.871670	0.468762	1
65778	10.071290	1.393060	1
37756	8.862748	1.525034	3
35064	2.926371	1.246975	1
11712	0.737817	0.072379	2
16933	10.599744	0.183367	3
34837	4.539690	0.878094	1
28299	2.034527	1.071134	1
10003	3.664181	1.604967	2
24315	0.000000	0.666409	1
719	8.012673	0.248274	2
66775	12.533109	0.828924	1
46708	5.702275	1.587330	1
11415	3.080712	0.662619	2
15550	4.174900	0.170612	2
32415	3.358974	0.695379	1
7182	6.420291	1.056651	2
41223	11.117578	0.798845	3
35355	8.978972	0.332371	3
4493	4.669717	1.559775	2
2657	0.460860	0.091012	2
40682	9.611019	0.205145	3
57149	3.877712	1.001034	1
76766	12.236141	0.641994	1
3000	7.139125	1.177490	2
61410	8.394676	1.552914	1
72928	8.786610	0.934529	1
35143	9.519059	0.592700	3
29533	10.142107	0.212548	3
50924	12.941495	1.618563	3
2944	4.729160	0.542757	2
6734	2.997526	1.418673	2
11432	0.000000	0.598390	2
10996	2.183353	0.841329	2
4894	4.115528	0.086765	2
46347	10.801669	0.323232	3
43997	13.135365	1.470888	3
12931	4.393335	0.362031	2
30342	10.367705	0.388735	3
36525	0.716103	1.604879	1
44162	0.000000	0.975442	1
42487	9.356659	1.153994	3
22133	11.828224	0.185895	2
71797	13.897267	1.209550	1
13349	3.493097	1.270200	2
4307	1.836751	1.625080	2
69963	12.124488	1.032345	1
44056	4.186253	0.859588	1
11104	6.531994	0.280887	2
37738	8.373532	0.609937	3
12996	5.926275	0.535561	2
9270	4.752175	0.831541	2
11835	2.082941	1.408054	2
45761	11.769233	1.057175	3
26504	5.372778	0.566101	3
39256	7.791111	0.333907	3
51292	10.937915	1.613344	3
46862	10.894380	0.616982	3
22616	14.359978	1.519992	3
31676	8.753572	1.563043	3
28522	2.381694	0.419658	1
17081	10.728748	0.268255	3
8561	3.593022	0.720837	2
9169	0.000000	1.110405	2
10714	5.637241	0.758546	2
65752	8.306984	0.815784	1
76052	12.974459	1.585613	1
35290	10.378599	1.049001	3
64784	8.154763	0.034395	3
6215	2.785311	0.758209	2
28373	1.948042	0.016168	1
21815	10.683312	1.643369	3
36612	3.650929	1.633845	1
28470	9.645126	0.215819	3
38542	9.108137	1.154368	3
13731	0.000000	0.053003	2
12019	6.968791	0.731003	2
61188	2.783471	1.320922	1
10077	7.281527	0.096883	2
8916	1.403131	1.245178	2
69066	6.101352	0.401300	1
72904	10.595418	0.975097	1
53535	2.493017	0.482842	1
37193	10.372540	0.335186	3
37272	8.776883	1.118947	3
34729	5.604296	0.306202	1
66005	9.644378	0.849024	1
41581	1.720163	0.156882	1
39882	2.139469	0.283769	1
26984	7.836175	1.421109	3
34715	7.087603	0.518495	3
4527	1.907617	1.664318	2
31045	9.500392	0.376964	3
10239	8.948363	1.159994	3
64878	13.349062	1.546023	3
6714	0.000000	1.594052	2
9282	0.089673	0.901808	2
50322	4.796278	1.582890	1
11281	2.691712	0.875764	2
22008	3.093537	1.182762	1
37776	1.569254	0.171562	1
39781	9.634623	1.492966	3
32060	11.082374	0.993524	3
56592	4.540506	0.804731	1
41923	9.407470	0.598332	3
10898	1.648957	1.692507	2
12622	4.269595	1.359446	2
81597	14.640941	0.886574	1
39958	3.605663	1.279111	1
21883	1.765817	0.239772	2
69239	17.464710	0.793154	1
82999	14.826853	1.513395	1
22148	4.334816	0.952403	1
35163	0.929259	0.471013	1
71952	13.555074	0.776007	1
11053	9.834130	0.884661	2
5537	0.000000	0.599499	2
11750	0.000000	1.362539	2
33020	6.705910	0.099999	3
33912	9.696198	1.463914	3
10035	2.538757	1.392876	2
59508	4.106376	1.623226	1
37446	4.625846	0.166671	1
39926	4.333865	0.760112	1
51267	6.508723	0.915363	3
8600	3.718760	0.027838	2
40065	12.256906	1.096724	3
45733	11.358328	0.107061	3
15666	7.112111	1.428371	2
36259	9.153587	0.035431	3
38594	10.878213	1.528296	3
46944	1.458804	1.212845	1
46945	9.945561	1.436724	3
38720	6.782205	0.953187	3
76945	9.840136	1.164248	1
58755	0.937968	1.350479	1
23329	2.172261	1.695146	1
44185	9.195974	1.418779	3
44130	3.880231	1.208684	1
48639	3.398496	0.943857	1
29394	11.090259	1.468336	3
35482	11.044331	0.567594	3
75799	13.909503	0.109166	1
6967	3.424310	1.099903	2
0	0.054052	0.726125	2
7794	5.360197	1.678702	2
5451	7.053038	0.039494	2
10016	5.017473	0.241926	2
57121	12.652345	1.563767	3
14288	0.970167	0.567015	2
8962	0.658331	0.333011	2
71165	15.664108	1.503746	1
63935	4.554792	1.651897	1
42869	9.941501	1.181199	3
19370	4.525867	0.635871	2
36396	4.294847	1.227812	1
74070	7.614540	0.439480	1
49678	11.287954	1.527769	3
64216	5.154340	0.143294	1
70295	11.820779	0.431406	1
32186	9.579644	0.016913	3
17654	10.030542	1.395309	3
61416	4.561379	1.617368	1
26168	10.829095	0.589968	3
11169	1.751161	0.659869	2
47144	2.656752	0.570983	1
60379	2.674786	0.682167	1
10327	3.066539	0.639304	2
39722	9.759724	0.947856	3
66565	12.689894	0.476489	1
45527	10.451790	0.932982	3
43888	3.498375	1.477690	1
56484	1.703989	0.243863	1
38029	0.866386	0.554271	1
10575	5.991367	1.366337	2
41975	2.520539	0.567854	1
8188	3.142369	1.419268	2
56799	1.810430	1.158463	1
75388	10.829070	1.114602	1
33112	10.622862	0.237887	3
24943	10.011720	1.460205	3
11142	1.898436	1.011341	2
11552	2.736914	1.041148	2
23365	2.188338	0.647444	2
9263	1.209622	1.629105	2
55542	1.828003	0.658181	1
1925	1.246426	1.176541	2
15934	3.801452	1.564520	2
63181	8.927764	1.545751	1
27069	9.922697	0.017058	3
76696	9.727855	1.090227	1
65582	5.600034	1.253779	1
13480	5.059977	0.376292	2
53477	10.132328	1.562863	3
68798	11.714109	1.332168	1
14644	0.000000	1.513976	2
14211	4.564444	1.343858	2
35044	6.617033	1.381774	3
5243	3.705666	1.094156	2
23209	8.755217	1.512676	3
13457	5.065526	0.389637	2
6083	4.078933	1.129496	2
10618	8.750050	0.370931	2
38854	11.219401	1.311074	3
56429	1.721365	1.283389	1
63023	12.692100	0.744769	1
49659	3.800433	0.354273	1
7551	4.830254	1.144793	2
6818	6.296583	1.684231	2
75950	12.954430	1.268843	1
54284	9.499799	0.860408	3
46403	7.547352	0.871522	3
9569	3.565407	1.310026	2
13605	2.862627	1.079301	2
8209	1.514381	0.978768	2
80638	12.130377	0.773168	1
83360	16.997213	1.172543	1
37329	11.103918	0.883663	3
40083	7.958111	0.379072	3
46537	0.000000	1.540257	1
38202	10.088712	0.446587	3
7017	1.287176	0.489612	2
39837	3.565425	1.321641	1
57157	2.009621	1.334851	1
16498	3.118840	1.566487	2
38155	8.503005	1.171394	3
46091	6.122370	0.107805	3
69558	7.303943	0.923894	1
0	3.832392	1.638584	2
39674	3.082978	0.692656	1
33887	12.720366	0.789093	3
46241	11.518202	0.085151	3
32774	8.481098	1.448230	3
74745	10.988362	0.347705	1
1355	0.000000	1.184306	2
10932	4.205262	0.261190	2
25865	9.538849	0.384666	3
53461	7.070830	0.389123	3
71653	10.493879	0.377983	1
21792	9.440313	1.606809	3
11365	1.431461	0.173870	2
26025	2.828084	0.780045	1
44214	8.281234	0.301241	3
25623	10.212983	0.548869	3
39758	13.044541	0.341200	3
74691	11.229984	0.789201	1
2945	5.259876	0.696889	2
39098	9.869668	0.587849	3
16241	11.159630	1.616527	2
42596	0.951943	0.355609	1
55932	3.009634	0.505422	1
57147	1.815559	1.657189	1
36397	6.998044	1.102606	3
53522	8.113284	0.499039	3
28910	4.870860	1.271539	1
5651	4.819290	0.225823	2
46516	3.546698	1.610311	1
48634	7.810270	0.232228	3
12993	1.489338	0.472377	2
11558	2.763071	1.288004	2
13625	0.458187	0.300991	2
32996	3.708078	1.388901	1
50263	2.821967	1.631578	1
49443	11.089347	0.954004	3
23654	6.927752	0.168606	3
14272	2.140287	0.789435	2
31291	11.608477	0.508274	3
70319	10.855991	0.660192	1
45344	10.214072	1.253915	3
1962	5.142415	1.177576	2
8219	0.381403	0.389714	2
52883	11.329874	1.498111	3
74228	10.610097	0.017617	1
10364	0.000000	0.350921	2
7444	4.609334	1.610550	2
26127	7.178997	0.782470	3
12624	3.790775	0.716620	2
11177	3.491332	0.836372	2
24975	7.495911	0.792465	3
26593	5.951917	1.622521	3
8939	0.602857	0.274628	2
1782	5.225041	0.365030	2
49618	9.334293	0.336410	3
10353	4.195383	0.708273	2
12212	6.121129	1.263581	2
8219	3.595181	0.056999	2
10493	7.158615	0.096110	2
7846	0.604942	1.067459	2
45483	3.194368	1.199486	1
0	3.587861	1.656471	2
8772	5.671998	0.960758	2
36111	12.018419	1.009984	3
2350	0.000000	1.604660	2
9961	3.006004	0.912163	2
9963	3.994995	0.297984	2
9074	1.021096	1.371291	2
17773	8.405909	0.216891	3
8933	0.000000	0.606272	2
8326	2.137685	1.602496	2
41275	11.849330	0.546335	3
31714	4.482551	0.213068	1
57942	7.109559	0.484153	1
71735	8.144403	0.991341	1
41508	10.804991	1.520279	3
9999	2.065930	0.559140	2
2194	6.213583	1.541960	3
12547	0.000000	0.004113	2
32988	11.365410	1.305360	3
47296	3.004153	0.464794	1
52066	2.897905	1.129010	1
66044	8.688975	0.150776	1
36440	9.063287	1.031958	3
35769	0.663700	0.927695	1
50824	10.219518	0.405545	3
16407	1.044575	0.906317	2
31551	5.838681	0.677754	1
17242	5.442848	0.921751	2
34738	5.178530	0.572791	3
3024	1.261834	0.988905	2
15050	3.733053	1.166344	2
47331	8.496920	1.276785	3
74332	10.748921	1.267376	1
2222	0.761956	0.622644	2
12526	3.202461	0.093046	2
32570	9.121776	0.124331	3
48942	1.269174	1.660513	1
26804	10.494960	1.404155	3
10128	8.648489	1.596056	2
9049	2.287902	0.342560	2
18053	3.505910	1.436873	2
39635	10.950436	0.711121	3
36120	10.783452	0.748294	3
10560	6.063773	0.690397	2
7553	0.000000	0.563185	2
8287	4.736363	0.901350	2
34517	7.952400	1.351026	3
62329	7.422246	1.077336	1
73675	12.982429	1.654202	1
7398	2.151795	1.286619	2
33508	12.216173	0.058505	3
23428	12.018912	0.045816	3
9267	4.074839	1.535044	2
44159	1.263965	1.463742	1
59061	3.610909	0.241981	1
28651	10.757632	0.512069	3
68941	5.291605	0.050416	1
62256	11.133251	0.562296	1
76012	10.015860	1.523762	1
41961	4.950505	0.728407	1
12402	9.388792	0.392792	2
65757	0.000000	0.634845	1
21882	5.182442	0.911916	2
42783	9.742995	0.680165	3
8949	9.544976	1.359667	2
25350	10.812012	0.722378	3
41180	9.177017	1.565094	3
27413	6.999812	0.743573	3
30539	11.782175	1.361951	3
72164	8.544878	1.530335	1
30275	3.391543	1.682188	1
23612	12.294666	0.573275	3
48377	7.037101	0.549112	3
34605	9.862662	1.615081	3
46735	2.303928	0.765298	1
35924	11.252920	1.246036	3
69431	16.470876	1.128292	1
49710	1.457005	0.800105	1
14933	0.290088	1.594139	2
53606	2.017238	1.481479	1
49434	12.769698	0.913466	3
12457	0.162576	1.086761	2
45646	9.223834	0.614224	3
47028	15.863028	0.312687	3
76125	10.683736	0.022084	1
22173	10.677862	0.713353	3
26636	11.125670	0.621395	3
32461	10.369433	1.130684	3
72930	11.216544	0.964598	1
11131	1.905810	1.274275	2
12474	9.418844	0.161066	2
8373	2.584627	1.135504	2
49194	9.441448	0.204864	3
10935	3.855063	0.118162	2
47760	12.149844	1.370113	3
10864	0.000000	1.580881	2
23573	10.173438	0.251788	3
22822	14.929766	0.723885	3
32237	13.410575	1.360794	3
26347	2.546245	1.673347	2
13884	0.283524	1.466994	2
68004	10.541070	0.754708	1
10987	1.108954	1.021688	2
39138	0.000000	0.057674	1
40334	11.817496	1.066287	3
33032	10.168437	0.324154	3
15965	7.097206	1.551783	2
50870	1.881777	1.147953	1
61904	10.449076	0.353667	1
35328	9.241900	1.056315	3
30656	10.887177	1.672053	3
12555	1.698800	0.961637	2
41956	4.371042	0.397072	1
17371	5.236081	1.453784	2
2392	1.251268	0.725508	2
25351	8.135532	1.619582	3
29485	16.319334	0.566179	3
74207	12.772790	0.738416	1
49705	2.537169	0.856257	1
12150	5.482201	0.891494	2
39712	5.046948	1.005576	1
28865	6.353136	0.966415	3
13641	1.885738	0.998943	2
66767	5.770722	0.605183	1
19557	12.023119	0.374797	3
21498	10.128557	0.305415	3
9954	6.360410	1.553377	2
46674	5.889940	1.592300	1
35636	9.773515	0.303833	3
8307	0.000000	0.688639	2
32883	12.704400	1.309570	3
23121	11.861621	0.104477	3
44793	10.652745	0.823568	3
5688	0.885322	1.455236	2
39263	5.361556	1.017288	3
6265	0.000000	1.389322	2
28774	4.143150	0.113082	1
33727	4.466817	0.071826	1
24834	14.377602	1.142775	3
14737	0.089721	0.987930	2
30512	8.696732	1.570659	3
12407	1.440983	0.759754	2
51683	10.687290	1.028156	3
42870	11.699863	0.252290	3
63925	9.452803	1.434015	1
32490	14.526846	1.352140	3
36135	8.080578	0.417984	3
33658	12.101271	0.941717	3
34871	10.393250	0.250940	3
7972	3.894332	1.369893	2
8108	1.617905	0.263746	2
42067	4.023767	0.736518	1
11616	0.000000	1.048446	2
58185	2.833716	0.920350	1
32469	12.801581	0.868342	3
39382	8.972477	0.642231	3
11685	0.571476	0.767269	2
11273	0.000000	1.408119	2
59009	3.924298	0.704288	1
13186	9.924617	0.915555	3
28360	9.408895	0.763527	3
8452	12.262240	0.621739	3
40211	1.408352	0.284038	1
72857	12.207437	0.310487	1
5063	6.655518	0.945314	2
10326	5.188154	1.501759	2
35887	7.754583	1.590834	3
8975	7.539352	1.448481	2
13090	5.172406	0.928932	2
51374	4.189755	0.728152	1
30590	8.317980	1.317910	3
38622	10.699329	0.837221	3
71731	12.833786	0.301221	1
32218	3.637065	0.921834	1
13821	4.008362	1.314015	2
51201	10.145555	1.067132	3
28528	10.240185	1.542484	3
64114	8.126577	0.470500	1
62888	8.822949	0.491552	1
47182	2.383087	1.234608	1
73710	11.024583	1.067737	1
66148	12.083296	0.357116	1
69574	10.561039	1.257074	1
73925	8.534406	1.410906	1
69720	13.768231	0.227390	1
20541	6.892268	0.710649	3
33208	7.098134	1.328928	3
71052	8.505960	0.962658	1
7056	1.911067	0.295416	2
11754	5.731977	0.436885	2
10267	0.000000	0.080003	2
12649	1.518652	0.428706	2
45098	13.183261	0.892324	3
29669	12.587489	1.275627	3
73490	16.305871	0.628917	1
76517	18.633401	1.218575	1
15717	4.970253	1.614985	2
13981	7.894377	0.485089	3
7120	2.682569	1.698318	2
1670	2.824037	1.273310	2
44417	8.318412	1.112586	3
36310	5.718058	0.403433	3
35304	9.113397	1.474061	3
69217	10.713471	1.134283	1
65675	10.980773	1.443151	1
71151	15.001543	0.488881	1
67217	6.431828	1.583942	1
21067	12.422520	0.009136	3
22123	10.194896	0.794468	3
46375	3.768073	1.170969	1
3547	5.924505	1.603555	2
60318	7.249799	1.360485	1
51959	1.240223	1.108771	1
9545	6.989199	1.575627	2
7207	0.000000	0.261825	2
8972	3.545932	1.602616	2
10257	7.246657	0.196289	2
3489	3.224512	1.233581	2
2431	4.136446	0.328779	2
0	7.341491	0.504003	2
25619	3.710929	1.285816	1
5978	4.104612	0.216363	2
74737	11.514434	1.671507	1
11033	1.718344	1.175550	2
23071	5.221725	1.415073	3
68881	13.945326	0.540834	1
35260	7.307835	0.821734	3
62105	9.070180	1.015965	1
21640	2.359150	0.338000	2
17259	5.606024	1.209364	2
12201	0.876329	0.527121	2
1132	3.198443	0.016643	2
26667	10.806397	0.143774	3
10217	3.210639	0.797641	2
12859	1.886282	0.883522	2
1028	5.184503	0.493258	2
56286	4.725814	1.555571	1
11015	4.809639	0.282427	2
24284	0.634028	0.766394	1
11053	2.656534	0.298313	2
67766	11.588154	1.606165	1
11683	1.096090	0.631017	2
12641	2.829560	1.589409	2
43843	13.686833	1.585859	3
10121	4.197618	0.716919	2
37074	13.828212	0.112986	3
67191	12.231626	0.015062	1
37918	4.073817	1.406018	1
36823	2.428626	1.422501	1
6786	0.427765	0.853184	2
32510	9.480304	0.468107	3
6009	5.247104	1.362318	2
9060	6.018261	1.048127	2
11033	3.669109	1.638466	2
11690	0.058657	1.422587	2
5705	2.158636	0.755157	2
52709	0.493048	0.596563	1
11409	6.620371	0.631588	2
58152	7.387698	1.030317	1
0	3.711847	1.310593	2
37792	11.274177	1.641613	3
37560	11.560309	0.155124	3
13081	3.110862	0.613422	2
37338	2.996174	0.045850	1
70783	5.904013	1.315171	1
33494	11.515382	1.026039	3
26383	2.697712	1.358221	1
10157	0.000000	0.409842	2
41959	10.253374	0.917882	3
33861	10.336076	1.421857	3
74668	13.894297	0.251025	1
50465	10.536845	0.486282	3
74570	10.608885	0.163553	1
22716	4.200145	0.314420	2
85011	10.881235	1.130118	1
4102	3.118069	0.720788	2
8153	0.676410	0.187352	2
48534	1.605323	0.628814	1
45244	12.520120	0.062854	3
18077	2.060491	0.101029	2
13244	0.139362	0.663468	2
4011	4.666552	1.640726	2
40946	6.095930	1.140948	1
69997	6.963337	0.589276	1
70175	8.072466	0.954332	1
12458	8.123407	0.863230	2
28638	9.895199	0.268384	3
8268	0.730004	1.484542	2
58784	3.669125	1.590264	1
9747	0.223247	0.508053	2
11654	0.883325	1.282400	2
63252	11.815901	0.261154	1
1955	0.000000	0.747006	2
26976	6.980642	0.360393	3
6329	2.189836	0.299744	2
6844	5.335899	0.119770	2
80255	10.616110	0.763411	1
33845	4.868369	1.067881	1
19764	8.288443	0.265908	3
35824	11.741206	1.295917	3
30233	0.285704	1.274161	1
56872	12.307945	0.235036	3
60430	7.574852	1.194125	1
6428	2.482032	0.788692	2
7328	1.092587	1.216976	2
12684	4.061271	0.785625	2
3999	3.707782	0.548529	2
46194	10.601586	0.075672	3
8451	11.633583	1.239955	3
14109	0.635716	1.194204	2
10774	0.540899	0.596711	2
3575	0.000000	1.214987	2
45360	9.275901	0.311804	3
15784	0.565954	0.682493	2
23914	1.656993	1.030386	1
18242	3.052183	1.539483	2
57318	7.519523	0.384794	1
8252	0.000000	0.181263	2
72419	10.803812	0.389756	1
13686	2.257374	1.302224	2
53050	2.149273	0.858172	1
33852	12.557840	1.274429	3
32462	9.356184	0.340135	3
30099	9.207115	1.003259	3
9291	1.330346	0.824710	2
44370	9.192389	0.631801	3
5290	1.933399	1.211364	2
28676	2.986142	1.544475	1
57069	7.962261	0.400384	1
8210	0.000000	1.118761	2
3776	3.965719	0.353045	2
64623	7.747479	1.160991	1
16142	0.613802	0.999927	2
39363	9.740047	0.449395	3
34640	10.525675	0.821116	3
30943	2.398846	1.460030	1
36524	6.383277	0.570093	1
11031	0.777182	0.086731	2
37626	10.915330	0.380168	3
26242	8.012441	0.837842	3
61964	12.225963	0.268782	1
42730	12.752053	1.281093	3
7683	0.437457	0.683640	2
9869	7.066969	0.624011	2
6846	2.517503	1.305202	2
13691	8.516545	1.025731	3
15193	3.575393	0.506902	2
36349	2.694061	0.450832	1
0	0.000000	1.018300	2
15158	0.418823	1.595723	2
78042	15.546061	1.119224	1
44415	2.398021	0.911187	1
4197	5.153492	0.190375	2
11464	3.136661	0.589676	2
25735	9.538951	0.091254	3
39588	14.794010	0.993022	3
65818	12.038372	0.975347	1
42037	4.225822	0.530841	1
49846	2.538339	0.578276	1
14429	9.249992	1.250137	3
33825	4.994400	0.900060	1
22696	1.574907	0.306150	2
4337	0.706505	0.210156	2
29249	7.126521	0.288757	3
13737	0.000000	0.668041	2
9338	6.284938	1.169194	2
76768	11.939091	1.453923	1
40652	9.761853	0.270841	3
4140	2.847683	1.271740	2
34140	14.057917	0.631401	3
41985	4.974129	0.307058	1
6788	0.000000	0.794023	2
14425	4.045995	1.402127	2
12067	0.000000	1.148097	2
42996	4.758924	0.908037	1
19915	0.551746	0.677552	2
57298	2.384407	1.482246	1
37777	5.238756	0.911198	1
56965	2.014466	0.854431	1
37751	11.513969	0.047996	3
25765	8.435699	1.317512	3
31121	12.355422	1.303836	3
53718	10.423389	0.502276	3
42465	10.403818	0.767290	3
13820	2.995354	1.478807	2
8714	3.927864	1.191387	2
6981	7.524531	1.606531	2
20910	11.073526	1.522121	3
67520	10.219731	1.438349	1
37134	10.463117	1.499981	3
5709	1.265137	0.656236	2
28178	13.296833	0.101217	3
2169	5.965906	0.255872	2
14972	6.175881	0.453469	2
31382	9.254499	0.547983	3
45671	9.761330	0.477385	3
71884	11.036795	1.596244	1
35758	9.861803	0.359222	3
16723	2.576510	0.314173	2
4789	3.569807	0.506059	2
32768	8.776431	0.481665	3
69351	12.101431	0.726519	1
71084	13.875473	0.016413	1
14156	3.117147	0.968113	2
10285	1.931277	0.928261	2
46549	3.455628	1.329564	1
32068	8.121487	0.842838	3
73858	13.656118	1.012080	1
78487	17.025321	0.412191	1
6072	2.791442	1.580094	2
6505	1.740273	0.163431	2
40201	10.486711	0.556238	3
25065	8.218123	1.076611	3
24723	9.768806	1.413041	3
29331	9.752565	0.816962	3
77466	16.541399	0.630364	1
7939	4.826389	1.295758	2
43415	9.323538	0.370880	3
43643	8.323998	0.623693	3
9868	2.758019	0.393496	2
10835	3.808749	0.687277	2
23866	8.089130	1.648562	3
41163	9.945308	0.224011	3
12074	0.000000	1.551728	2
30811	8.159118	1.227004	3
15880	1.470438	0.545984	2
24097	12.359438	0.352190	3
6413	2.022204	0.218329	2
27683	5.976435	1.015493	1
69377	11.938267	0.006002	1
52148	10.702753	0.394428	3
8098	5.554247	1.632596	2
30762	3.195314	1.331360	1
27218	12.111028	1.582356	3
8338	0.000000	1.688604	2
45251	10.921592	0.826391	3
15422	7.270629	1.421168	2
40746	8.069899	0.087483	3
